year,country,city,stage,home_team,away_team,home_score,away_score,outcome,win_conditions,winning_team,losing_team,date,month,dayofweek,Year_Decade
2018,9,94,16,25,50,0.5,0.1,1,48,20,54,340,1,3,7
2018,9,33,17,41,60,0.2,0.2,1,48,17,22,340,1,3,7
2018,9,59,17,53,14,0.0,0.3,0,48,10,57,340,1,3,7
2018,9,125,9,57,77,0.0,0.3,0,48,63,61,341,1,1,7
2018,9,153,9,58,23,0.2,0.1,1,48,47,26,341,1,1,7
2018,9,57,10,67,43,0.2,0.2,1,48,17,22,341,1,1,7
2018,9,129,10,35,54,0.1,0.1,1,48,17,22,341,1,1,7
2018,9,134,11,3,52,0.0,0.2,0,48,40,3,342,1,5,7
2018,9,85,11,20,27,0.0,0.0,1,48,17,22,342,1,5,7
2018,9,120,12,46,2,0.1,0.2,0,48,1,50,342,1,5,7
2018,9,118,13,34,16,0.1,0.2,0,48,12,37,342,1,5,7
2018,9,59,15,65,28,0.2,0.0,1,48,54,31,343,1,6,7
2018,9,33,15,42,68,0.0,0.3,0,48,57,46,343,1,6,7
2018,9,85,14,61,8,0.0,0.2,0,48,6,65,343,1,6,7
2018,9,94,14,69,15,0.2,0.2,1,48,17,22,343,1,6,7
2018,9,153,17,41,53,0.0,0.1,0,48,41,44,344,1,4,7
2018,9,125,17,60,14,0.0,0.1,0,48,10,64,344,1,4,7
2018,9,129,16,50,72,0.1,0.2,0,48,59,54,344,1,4,7
2018,9,57,16,25,5,0.0,0.1,0,48,4,28,344,1,4,7
2018,9,59,19,27,2,0.4,0.3,1,48,22,2,345,1,2,7
2018,9,134,19,77,54,0.2,0.1,1,48,63,58,345,1,2,7
2018,9,85,19,57,67,0.1,0.1,1,32,46,71,346,0,3,7
2018,9,94,19,16,19,0.1,0.1,1,14,12,21,346,0,3,7
2018,9,125,19,8,42,0.2,0.0,1,48,6,46,347,0,1,7
2018,9,118,19,5,40,0.3,0.2,1,48,4,44,347,0,1,7
2018,9,120,19,68,69,0.1,0.0,1,48,57,73,348,0,5,7
2018,9,85,19,14,25,0.1,0.1,0,18,20,15,348,0,5,7
2018,9,94,18,77,27,0.0,0.2,0,48,22,81,349,0,0,7
2018,9,59,18,8,5,0.1,0.2,0,48,4,8,349,0,0,7
2018,9,125,18,68,25,0.0,0.2,0,48,20,72,350,0,2,7
2018,9,134,18,57,16,0.2,0.2,0,15,12,61,350,0,2,7
2018,9,120,20,27,5,0.1,0.0,1,48,22,5,351,0,5,7
2018,9,85,20,16,25,0.2,0.1,1,13,12,28,352,0,6,7
2018,9,120,21,5,25,0.2,0.0,1,48,4,28,353,0,2,7
2018,9,85,1,27,16,0.4,0.2,1,48,22,17,354,0,3,7
1986,8,98,18,66,5,0.15084644089474916,0.17626966134212377,0,5,4,70,150,1,3,4
1995,9,86,17,76,21,0.04925870377154663,0.14925870377154665,0,48,16,80,204,0,1,5
1954,14,5,8,49,77,0.053065266812961004,0.4734673665935195,0,48,63,53,37,1,2,1
1987,7,57,18,69,4,0.21966293121468938,0.29288390828625255,0,3,3,73,154,1,2,4
1946,7,32,1,27,41,0.1195663443752174,0.27934951656282614,0,48,31,29,33,1,3,0
1955,13,60,16,69,4,0.4560567163386386,0.48242268653545545,0,48,3,74,44,1,2,1
1996,7,80,13,73,28,0.06760056085415521,0.2,0,48,21,77,205,1,3,5
1998,4,68,17,30,16,0.02177595575331459,0.2782240442466854,0,48,12,33,227,0,2,5
2011,5,99,16,19,71,0.1,0.2,0,48,58,21,300,1,0,7
1958,12,13,5,4,66,0.006816131748809406,0.2,0,48,55,4,46,1,6,1
2005,5,21,19,68,73,0.03261985138932051,0.04892977708398076,0,41,60,72,268,1,1,6
1956,13,54,3,15,44,0.02849471991949304,0.18548415975847915,0,48,34,15,43,1,3,1
2018,9,71,15,56,11,0.0,0.25265473265041594,0,48,8,60,341,1,4,7
1990,6,148,18,67,79,0.09681796514208964,0.19681796514208966,0,47,65,71,173,1,4,5
1970,8,56,5,13,53,0.15074566306990625,0.25074566306990625,0,48,42,14,77,1,3,3
1986,8,50,14,49,39,0.07733081317918084,0.3,0,48,30,53,143,1,4,4
1963,10,48,3,9,20,0.057930801019139014,0.33172320407655603,0,48,17,9,62,1,3,1
1933,6,88,18,24,34,0.1941734871578411,0.3941734871578411,0,48,27,27,12,1,2,0
1950,1,140,4,37,68,0.2,0.3,0,48,57,40,27,1,3,1
1960,10,135,5,34,74,0.0724526935967582,0.1724526935967582,0,48,61,37,54,0,4,1
1986,8,78,18,66,5,0.24236311899276647,0.31354467848914974,0,5,4,70,148,1,3,4
1998,4,70,17,40,35,0.1,0.21522640465741014,0,48,27,43,217,1,0,5
1990,7,139,13,66,73,0.0,0.1,0,48,60,70,172,1,3,5
2004,5,32,15,36,8,0.1,0.341212138297976,0,48,6,39,262,1,2,6
1990,6,42,11,67,58,0.09838900635652185,0.19838900635652185,0,48,47,71,164,1,2,5
1998,4,75,13,65,43,0.1288294159481153,0.3,0,48,32,69,206,1,2,5
2010,10,104,12,58,30,0.0,0.13678583112578066,0,48,24,62,284,1,2,7
2006,5,49,10,15,48,0.07034980996795756,0.2,0,48,37,16,266,1,4,6
1986,8,47,12,66,7,0.02360906507530175,0.12360906507530173,0,44,5,70,135,1,3,4
2002,9,125,11,31,63,0.0,0.1,0,48,52,34,235,1,1,6
1969,7,66,5,11,78,0.18504211904590498,0.45512635713771493,0,48,64,12,78,0,2,2
1999,4,14,18,59,18,0.0,0.12292466965875011,0,48,14,63,233,1,3,5
1955,13,58,3,24,71,0.0,0.1,0,48,58,27,37,1,5,1
1958,1,148,5,40,67,0.05606163559403718,0.15606163559403718,0,48,56,44,48,1,3,1
1956,1,132,11,73,78,0.08430192875540417,0.18430192875540416,0,48,64,78,48,0,3,1
1986,8,46,12,49,17,0.027266868163940902,0.3,0,48,13,53,144,1,4,4
2009,9,20,18,2,27,0.0,0.37828090713170626,0,48,22,2,298,0,2,6
1973,5,81,6,33,52,0.0,0.4501509602564047,0,48,40,37,88,1,5,3
2015,4,27,9,11,71,0.0,0.21279056783387879,0,48,59,13,322,1,0,7
2017,8,128,17,14,39,0.09971776701983433,0.19971776701983435,0,48,30,14,334,0,4,7
1950,1,115,2,13,73,0.06997020153806607,0.16997020153806608,0,48,60,14,33,0,3,1
1990,6,35,17,78,2,0.0,0.007180718827134025,0,2,1,83,173,1,2,5
1958,12,53,3,2,19,0.1,0.4816241847638698,0,48,16,2,50,0,3,1
1999,4,67,16,40,33,0.1,0.2,0,48,25,43,223,1,0,5
1987,8,3,9,8,66,0.0,0.29725737513499756,0,48,55,8,152,0,2,4
2006,5,67,19,60,27,0.05009013722094702,0.200180274441894,0,48,22,64,274,0,5,6
2009,3,26,13,41,10,0.1,0.4,0,48,7,44,287,1,4,6
1989,6,43,11,67,14,0.09913223152147613,0.19913223152147613,0,48,10,71,167,1,5,4
1953,1,4,5,8,77,0.0,0.5,0,48,63,8,39,0,3,1
2018,9,120,11,46,3,0.08950684809281047,0.1895068480928105,0,48,2,50,340,1,4,7
1940,3,1,15,15,69,0.0,0.5,0,48,58,15,23,0,3,0
1988,6,77,19,51,3,0.19681236588697482,0.2452185488304623,0,3,2,55,161,0,4,4
2017,8,119,10,42,33,0.0,0.1,0,48,25,46,329,1,0,7
1955,11,4,16,5,78,0.1,0.44614579442410635,0,48,64,5,44,1,6,1
1950,1,140,2,67,72,0.14883578202411105,0.3,0,48,59,71,33,0,3,1
2012,5,115,12,66,26,0.1003645626255413,0.3007291252510826,0,48,21,70,302,1,2,7
2004,7,23,14,66,70,0.09303924954094829,0.13955887431142242,0,43,58,70,258,1,3,6
2014,1,113,12,19,36,0.06424747958251856,0.22849495916503712,0,48,28,21,318,0,0,7
1998,4,71,14,59,41,0.1,0.2755873467972299,0,48,31,62,209,1,1,5
1998,4,65,12,54,18,0.020271288685902653,0.1405425773718053,0,48,15,58,205,1,0,5
1986,8,103,10,63,31,0.13835053084138083,0.2383505308413808,0,48,24,67,141,1,5,4
1986,8,76,10,2,18,0.0,0.1,0,48,14,2,140,1,0,4
1978,0,78,9,51,53,0.008714937649159716,0.10871493764915972,0,48,41,55,106,1,3,3
1995,11,46,18,44,30,0.1,0.22994333956990856,0,31,23,47,199,0,4,5
2014,1,113,15,31,23,0.0,0.1,0,48,18,34,319,0,0,7
1998,4,73,14,74,36,0.11631945879524969,0.2163194587952497,0,48,28,78,212,1,2,5
2018,9,72,15,57,10,0.0,0.24894845128527232,0,48,7,61,341,1,4,7
1930,16,83,4,5,79,0.0,0.3940749393210196,0,48,65,5,3,0,3,0
2018,9,121,10,44,31,0.0,0.1,0,48,24,48,331,1,0,7
1950,1,140,2,67,69,0.11158279246444891,0.3,0,48,57,71,33,0,3,1
1983,10,61,10,59,74,0.1,0.2,0,48,61,63,132,0,0,4
2011,6,108,11,37,76,0.03768484412262734,0.13768484412262735,0,48,62,40,297,1,3,7
2018,9,124,15,56,59,0.1,0.2,0,48,48,60,341,1,3,7
1982,11,44,5,76,1,0.08208318574388736,0.18208318574388738,0,48,1,80,117,1,5,4
1988,6,75,18,9,25,0.1696813713737504,0.2393627427475008,0,17,20,9,167,0,2,4
2010,10,100,12,30,5,0.0,0.16955688638030994,0,48,3,33,289,1,5,7
1998,4,71,16,46,39,0.1,0.22407340327325506,0,48,30,50,215,1,0,5
1951,4,5,3,71,68,0.0760480570429086,0.3506987046952724,0,48,55,75,29,1,3,1
2014,1,75,10,10,16,0.010210693197311854,0.36936792040806443,0,44,12,10,314,0,5,7
1990,6,13,11,75,14,0.00620060242396121,0.21860180727188364,0,48,10,79,157,1,2,5
1996,7,17,18,52,13,0.05830372429701028,0.15830372429701028,0,48,10,56,215,0,4,5
1958,13,47,3,19,48,0.0,0.1,0,48,37,20,45,1,3,1
1931,11,85,11,12,43,0.08095975243734897,0.22143962865602346,0,48,33,13,9,0,3,0
2014,1,73,13,32,68,0.0,0.2940452302466833,0,48,57,35,318,1,6,7
2018,9,126,15,57,15,0.0,0.1,0,48,11,61,340,1,3,7
2010,9,107,20,76,27,0.2,0.31480744978955943,0,48,22,80,303,0,1,7
1994,15,99,12,32,48,0.1,0.23481085955258657,0,48,37,35,188,1,4,5
1956,1,112,5,19,29,0.05408033632929067,0.2,0,48,23,20,42,1,3,1
1998,4,85,16,43,16,0.0,0.1,0,48,12,46,211,1,1,5
1975,3,82,6,32,49,0.0,0.42010046120903705,0,48,38,35,94,1,4,3
2018,9,69,12,42,64,0.041061589402880454,0.14106158940288047,0,48,53,45,335,1,5,7
1978,0,21,9,4,41,0.06295454502175807,0.35181818008703225,0,48,31,4,106,1,4,3
1959,1,111,5,3,25,0.08030202923975416,0.2803020292397541,0,48,20,3,50,1,2,1
2014,1,15,20,7,44,0.0015246319770792216,0.3,0,48,34,7,327,0,2,7
2010,8,107,19,75,25,0.17441537623722148,0.28720768811861075,0,48,21,79,304,0,2,7
1979,11,73,11,66,78,0.07920363706494772,0.17920363706494774,0,46,64,70,117,0,0,3
2002,7,93,16,16,39,0.0,0.12431547325233663,0,48,30,17,234,1,1,6
1967,5,73,6,40,49,0.0,0.1879672972321325,0,48,37,43,73,0,3,2
2007,6,91,17,56,26,0.0,0.1,0,48,21,60,281,0,6,6
1988,6,39,9,73,14,0.0684087767695173,0.37363510707806924,0,48,12,77,150,1,3,4
1994,15,102,13,66,61,0.0922312071655753,0.14611560358278766,0,43,50,70,193,0,3,5
1989,11,106,14,17,61,0.1,0.4052250834218233,0,48,50,17,164,1,4,4
1972,6,49,9,74,66,0.0,0.15928573636012605,0,45,54,78,85,1,1,3
1970,8,73,4,6,60,0.14022454956202873,0.35977545043797127,0,48,48,6,78,1,3,3
2018,9,124,17,67,27,0.012456114769226857,0.2,0,48,21,71,348,0,2,7
1970,8,74,8,12,70,0.13710501977287742,0.3628949802271226,0,46,58,13,80,1,2,3
2006,5,49,10,15,48,0.06948880651401118,0.2,0,48,37,16,266,1,4,6
1956,13,68,3,12,79,0.05603017372589645,0.2120603474517929,0,48,65,14,40,1,4,1
2016,6,135,18,52,11,0.13530501543269668,0.13530501543269668,0,10,8,56,342,0,3,7
1966,3,75,5,9,39,0.07138254063529736,0.3,0,48,30,9,69,0,4,2
1954,14,41,13,69,11,0.3136464533743375,0.3881878720246025,0,48,9,73,39,1,2,1
2016,5,114,13,46,2,0.13863482701396734,0.23863482701396732,0,48,1,50,332,1,5,7
2004,10,27,19,65,71,0.14880634772842374,0.24880634772842372,0,48,59,69,261,1,3,6
2010,8,57,11,26,26,0.0,0.1412308414903169,0,48,21,28,294,1,6,7
1990,6,83,12,4,15,0.06694233479337344,0.16694233479337345,0,37,12,4,162,0,1,5
1986,8,69,12,17,27,0.0,0.12428562994366674,0,48,22,18,137,1,3,4
2010,10,25,16,65,65,0.0,0.12135735225233993,0,48,53,69,285,1,5,7
2002,7,113,18,39,71,0.0,0.1,0,48,58,42,252,1,4,6
1958,11,141,8,5,8,0.03471436325714266,0.3173571816285713,0,48,6,5,47,1,3,1
2002,7,49,16,32,12,0.1,0.2,0,48,9,35,242,1,1,6
2010,10,47,6,39,67,0.0,0.1,0,39,56,42,303,0,3,7
1958,11,143,7,4,8,0.020946842358667228,0.31047342117933363,0,48,6,4,46,1,3,1
2010,9,118,13,19,40,0.1,0.3,0,48,31,20,294,1,3,7
1966,3,138,6,20,66,0.0675496416989432,0.1675496416989432,0,48,55,21,69,0,4,2
1936,4,5,18,10,68,0.08982512753335353,0.41017487246664647,0,48,57,10,17,1,3,0
1958,12,135,5,33,77,0.1,0.2,0,48,63,36,50,0,4,1
1966,3,138,6,12,38,0.004580446835348184,0.2,0,48,29,12,66,0,6,2
2014,1,8,19,10,27,0.1,0.46525667011820415,0,48,22,11,324,0,4,7
2002,10,27,20,64,73,0.18712360032151198,0.30643819983924403,0,48,60,68,253,1,1,6
2002,11,146,9,76,19,0.09545576754622459,0.1954557675462246,0,48,16,80,231,1,2,6
2002,7,102,15,12,37,0.0,0.1,0,48,28,12,234,1,0,6
1992,11,19,15,60,63,0.06399704941860924,0.26399704941860924,0,48,52,64,181,0,2,5
2005,5,44,10,49,20,0.02037551174311117,0.2,0,48,17,53,251,1,0,6
1985,9,16,10,2,12,0.05846118339632024,0.2169223667926405,0,48,9,2,141,0,0,4
2015,3,121,11,66,43,0.1,0.38751929919891026,0,48,33,70,318,1,0,7
1968,6,75,3,24,69,0.030304912539162045,0.2,0,48,57,27,76,0,4,2
1978,0,24,9,6,44,0.1,0.4810471424560379,0,48,34,6,106,1,6,3
1970,7,79,3,24,65,0.0,0.20862318954530967,0,48,54,27,81,1,6,3
1938,4,14,18,23,48,0.06273411920829028,0.37453176158341944,0,48,38,25,22,1,3,0
1984,9,55,15,6,27,0.061705943806503516,0.1,0,30,22,6,140,1,1,4
1986,8,47,14,52,41,0.09310797196250122,0.3,0,48,32,56,143,1,5,4
2006,5,46,15,20,42,0.0,0.14084752006058154,0,42,32,21,270,0,3,6
1982,11,94,4,1,7,0.0,0.18584360629227503,0,48,5,1,121,1,1,4
1966,3,138,10,19,66,0.1,0.2,0,48,55,20,70,0,4,2
1956,13,54,3,14,44,0.02962387345550556,0.18887162036651667,0,48,34,15,42,1,3,1
1998,4,70,17,27,16,0.0,0.2953612388860966,0,48,12,30,224,0,1,5
1978,0,77,4,39,49,0.15729729458515634,0.3,0,48,39,42,103,1,3,3
1963,6,136,13,33,70,0.1,0.2,0,48,58,36,62,0,3,1
2002,11,139,13,71,23,0.055233705994150055,0.15523370599415007,0,48,19,75,239,1,3,6
1963,2,145,5,15,39,0.05356920442594498,0.253569204425945,0,48,30,16,62,0,4,2
2018,9,57,16,24,5,0.002864030017383029,0.1,0,47,4,27,344,0,4,7
1972,6,35,5,12,36,0.06108926408431209,0.2832677922529363,0,48,28,13,88,1,3,3
2011,5,40,11,34,21,0.04539072061101425,0.23617216183304274,0,48,17,37,303,1,5,7
1998,4,72,17,40,16,0.06541507076454142,0.23083014152908285,0,48,12,43,209,1,2,5
1963,10,47,3,19,51,0.04351503389856535,0.14351503389856535,0,48,40,20,59,1,2,1
1988,10,107,15,18,63,0.1,0.4370941246541596,0,48,52,18,159,1,4,4
1976,6,47,3,78,15,0.02664795236652938,0.12664795236652937,0,48,13,83,97,1,3,3
2001,6,159,18,67,59,0.1,0.20139972581954246,0,33,48,71,245,1,3,5
1950,1,115,3,11,68,0.01463327649191179,0.2,0,48,57,11,29,0,3,1
2014,1,74,9,10,16,0.0002621886471318169,0.3994756227057364,0,48,12,10,310,1,5,7
2018,9,128,12,10,57,0.0,0.14021285063470654,0,48,45,10,336,1,3,7
1977,0,17,9,37,44,0.09583306038537319,0.2,0,48,34,42,107,1,5,3
2015,4,78,15,40,65,0.038427974153435365,0.26157202584656464,0,48,54,43,324,1,5,7
2004,7,28,13,67,68,0.0749045398717925,0.23745226993589624,0,48,57,71,256,1,2,6
1978,0,76,4,37,45,0.1396578693799313,0.3,0,48,35,40,103,1,4,3
1952,7,25,3,66,76,0.0,0.40711547173513757,0,48,62,70,32,1,3,1
1961,9,136,5,34,73,0.06222193785676891,0.16222193785676892,0,48,60,37,56,0,3,1
2006,5,43,14,10,37,0.03868696228922976,0.13868696228922978,0,48,29,11,271,0,3,6
2002,10,132,19,65,30,0.006472524932317411,0.10647252493231742,0,47,24,69,250,1,4,6
1975,3,97,5,35,53,0.03672870799715232,0.42654258400569534,0,48,41,38,95,1,4,3
1981,9,8,16,48,40,0.023078047150356242,0.2461560943007125,0,48,30,52,124,0,3,3
1998,4,67,17,40,16,0.1,0.2929807751824333,0,48,12,43,208,0,2,5
1952,9,5,4,62,78,0.0,0.4233358417489772,0,48,64,66,33,1,2,1
1966,3,138,6,16,66,0.08357160381528468,0.1835716038152847,0,48,55,16,69,0,5,2
1995,10,21,18,49,11,0.10984570902795035,0.20984570902795036,0,48,8,53,209,0,3,5
2006,5,29,19,27,37,0.0,0.19016423491053455,0,25,28,30,275,0,4,6
2018,9,90,14,6,19,0.03947106424471078,0.22105787151057843,0,36,15,7,341,0,4,7
1956,13,71,4,12,42,0.1,0.29637653556833465,0,37,32,12,43,1,4,1
2011,9,55,2,42,67,0.0,0.1,0,37,56,46,308,0,3,7
2006,5,41,17,24,53,0.008848346088371178,0.017696692176742357,0,31,41,26,274,0,2,6
1953,1,143,2,59,67,0.06919862388427835,0.2383972477685567,0,48,56,63,41,0,3,1
1986,8,54,13,45,36,0.05984747218299338,0.3,0,48,28,49,143,1,3,4
1986,7,67,10,9,24,0.0,0.1,0,48,20,9,136,1,2,4
1935,8,95,14,19,71,0.12725175902795763,0.36362587951397884,0,48,59,21,13,0,3,0
2001,10,49,11,14,15,0.0,0.20963920643944084,0,48,11,14,233,0,4,5
1986,8,82,18,42,79,0.0,0.08239226754427312,0,47,65,46,149,1,4,4
1994,15,35,15,21,42,0.04107779136558966,0.2,0,48,32,23,195,0,4,5
1950,1,5,3,69,79,0.004965636983695065,0.3033104246557967,0,48,65,73,27,1,3,1
1983,5,99,9,61,41,0.14070414451893554,0.24070414451893551,0,48,31,65,132,1,4,3
1982,11,4,10,2,8,0.09465731480302389,0.28931462960604776,0,48,6,2,128,0,0,4
1998,4,67,17,35,16,0.06192782884747792,0.3,0,48,12,38,213,0,2,5
1955,13,61,4,10,41,0.06067897837004347,0.28203693511013045,0,48,31,10,40,1,3,1
2010,10,116,13,16,43,0.08394398788186565,0.26788797576373125,0,48,34,17,291,1,3,7
1986,8,57,16,48,37,0.06628914225096688,0.2662891422509669,0,48,29,52,145,1,5,4
1978,0,16,8,37,44,0.1,0.2211238640150027,0,48,34,40,107,1,5,3
2002,11,26,18,64,71,0.2,0.3,0,48,59,68,250,1,2,6
1951,12,4,18,23,75,0.17141201892286417,0.4142939905385679,0,48,62,26,37,1,2,0
2002,7,155,13,59,52,0.006865555139888485,0.29313444486011153,0,48,42,63,240,1,4,6
2006,5,62,11,60,47,0.0,0.13920574791527177,0,48,37,64,258,1,2,6
1971,7,40,5,16,30,0.029602819456121407,0.1888084583683642,0,48,24,16,85,1,3,3
1994,15,31,19,8,37,0.1,0.20162439160220222,0,48,28,8,199,0,5,5
2010,10,105,11,1,61,0.007494697697012365,0.11498939539402474,0,48,50,1,282,1,3,7
1968,5,58,5,14,55,0.05631283498446287,0.24368716501553714,0,48,44,15,74,0,2,2
1962,2,120,14,10,18,0.15743793422067454,0.4425620657793255,0,48,14,10,59,1,4,2
1944,2,18,10,6,73,0.033678169688124066,0.43264366062375187,0,48,60,6,24,0,3,0
1997,5,60,16,13,26,0.01253409024921251,0.2,0,48,21,13,216,0,0,5
2015,4,117,14,34,31,0.0,0.1,0,48,24,38,327,0,0,7
1947,11,67,7,32,76,0.06000621144447065,0.16000621144447064,0,48,63,35,28,1,5,0
1982,4,70,7,33,31,0.04354708936353276,0.3,0,48,24,36,124,1,2,3
2010,10,102,9,29,41,0.0,0.2132928699201106,0,48,31,32,287,1,3,7
1986,8,65,11,33,26,0.0,0.3,0,48,21,36,142,1,1,4
1986,8,70,18,37,79,0.0,0.06648534925980865,0,45,65,40,151,1,3,4
2011,6,108,13,28,12,0.0,0.16073831472494038,0,48,9,31,303,0,3,7
2002,10,47,11,13,15,0.00027859857770449196,0.2,0,48,11,13,234,1,4,6
2018,9,123,10,46,28,0.0,0.1,0,48,22,50,331,1,0,7
2014,1,110,12,40,10,0.06307131206870915,0.16307131206870915,0,48,7,43,314,1,1,7
1936,4,28,9,19,32,0.2,0.44888142862077357,0,48,25,20,19,1,3,0
1936,4,64,19,7,34,0.12976836488130583,0.2893050946439175,0,48,26,7,20,1,3,0
2010,10,101,10,30,41,0.0,0.21729910479639875,0,48,31,33,287,1,3,7
1966,3,75,5,9,39,0.07023169648530896,0.3,0,48,31,9,69,0,4,2
1978,0,78,7,47,56,0.11909465950431296,0.21909465950431295,0,48,45,51,105,1,3,3
1986,8,83,11,1,65,0.009112860928303356,0.3,0,48,54,1,148,1,3,4
1930,14,83,5,8,11,0.02420697849144289,0.4,0,48,8,8,7,0,3,0
1989,6,143,17,11,2,0.01413814592999172,0.11413814592999172,0,48,1,12,166,1,3,4
1967,4,76,4,30,57,0.06977931232834111,0.26977931232834107,0,48,46,33,70,0,6,2
2009,9,33,17,65,69,0.0,0.1597670444987814,0,48,58,69,281,1,5,6
2016,6,81,14,27,40,0.028439826975427185,0.1284398269754272,0,48,30,30,325,1,2,7
2018,9,139,12,14,52,0.0,0.16898108289578725,0,48,40,15,342,1,4,7
2017,8,57,16,54,14,0.006919326437926055,0.3,0,48,10,58,337,1,2,7
2016,9,36,12,42,67,0.0,0.26455709872458966,0,45,56,46,336,0,5,7
2014,1,124,11,67,39,0.12780041466858036,0.5,0,48,30,71,307,1,0,7
1998,4,84,19,35,16,0.04379554432515257,0.25620445567484745,0,48,12,38,226,0,2,5
1996,8,95,10,62,55,0.1570942317805322,0.34290576821946783,0,48,44,66,196,1,3,5
1950,1,109,3,36,75,0.06767415397248919,0.30302246191746757,0,48,62,40,28,0,5,1
1978,2,13,9,3,31,0.018018358930084244,0.1360367178601685,0,48,24,3,110,0,2,3
1999,7,133,14,61,19,0.1,0.3020227617500629,0,48,16,65,225,1,2,5
2006,5,49,9,15,50,0.08172456017918667,0.2,0,48,38,16,266,1,4,6
1987,7,52,10,7,23,0.0,0.1,0,48,18,7,146,1,1,4
1990,6,22,10,66,57,0.04804980546857292,0.2,0,48,46,70,160,1,2,5
2006,5,21,14,19,27,0.008276072518477812,0.21655214503695563,0,48,22,21,263,1,2,6
2018,9,84,18,14,24,0.09813566973462341,0.1,0,18,19,15,347,0,4,7
1978,0,77,4,4,7,0.0,0.1,0,48,5,4,105,1,3,3
2006,5,51,9,56,31,0.0,0.15494880111604883,0,48,25,60,255,1,1,6
2015,3,117,11,15,41,0.1,0.26907551941307606,0,48,31,16,321,1,2,7
2007,7,51,13,22,32,0.0,0.1548492671790645,0,48,25,24,278,1,4,6
1998,4,109,20,44,17,0.1,0.27548315518685085,0,48,13,48,225,0,2,5
1987,7,152,11,12,70,0.07127631231387677,0.17127631231387677,0,48,58,13,155,1,4,4
2018,9,126,15,61,22,0.0,0.16231010066595825,0,48,18,65,343,0,2,7
2018,9,151,15,70,24,0.09486150806067029,0.1948615080606703,0,48,19,74,333,1,1,7
2010,10,104,10,2,61,0.0,0.1093734835423237,0,48,50,2,282,1,3,7
1950,1,115,3,11,68,0.01900789191963305,0.2,0,48,57,11,29,0,3,1
2012,3,69,12,26,34,0.0747524925180776,0.17475249251807762,0,48,26,29,303,1,3,7
2011,7,112,9,64,67,0.02794979873224125,0.3558995974644825,0,48,54,68,290,1,4,7
2001,6,44,14,10,27,0.0,0.2,0,48,22,10,237,1,4,5
1975,3,25,4,7,42,0.07494564846247966,0.32483694538743896,0,48,32,7,95,1,2,3
1938,3,102,18,28,69,0.19413437500081884,0.4,0,48,58,31,21,1,4,0
1956,1,146,3,54,71,0.09703019552613337,0.19703019552613338,0,48,59,58,45,0,3,1
1941,15,76,4,5,21,0.04631793744091537,0.4,0,48,16,5,21,0,3,0
1998,4,65,17,38,16,0.08829554016950275,0.3,0,48,12,41,209,0,2,5
1992,10,123,11,9,60,0.1,0.2554741375328025,0,48,49,9,175,1,2,5
1970,8,79,3,15,66,0.042295622679837025,0.28459124535967406,0,48,55,17,80,1,4,3
2002,9,118,12,61,58,0.06461362325427626,0.2292272465085525,0,44,46,65,244,1,4,6
1976,10,75,13,66,78,0.0563360915563772,0.1563360915563772,0,44,64,70,107,0,1,3
1998,4,67,16,20,20,0.0,0.2467762660933491,0,48,16,21,221,0,0,5
1994,15,30,18,42,8,0.13948647126374425,0.17897294252748847,0,25,6,46,197,0,3,5
1989,6,72,11,3,13,0.022975841186657867,0.1,0,41,11,3,154,1,0,4
1967,8,46,4,16,23,0.016770589464852853,0.1670823578594114,0,48,19,16,76,1,3,2
2014,1,114,11,69,16,0.0,0.17128556665802985,0,48,13,73,313,1,5,7
1957,1,112,5,20,30,0.0626277697269049,0.2,0,48,23,22,44,1,3,1
2010,10,98,12,35,40,0.0,0.24410424894352736,0,48,30,39,289,1,2,7
2018,9,85,13,3,13,0.02536898909755512,0.2746310109024449,0,48,9,3,340,0,2,7
1963,2,147,5,40,66,0.0,0.1,0,48,55,44,60,0,2,2
1988,6,40,10,72,13,0.059331234959190404,0.3373249398367616,0,48,11,76,148,1,3,4
1997,4,120,9,57,43,0.007667063532655772,0.2923329364673442,0,48,33,61,214,1,5,5
2018,9,71,15,56,11,0.0,0.2523176004952675,0,48,8,60,341,1,4,7
2016,5,29,9,15,73,0.0,0.17900931721981655,0,48,60,16,325,1,0,7
1934,5,87,20,4,29,0.1855830510245845,0.2855830510245845,0,48,59,4,18,1,4,0
1995,12,92,17,76,15,0.027266817336140073,0.1272668173361401,0,48,11,80,200,0,1,5
2018,9,39,14,47,68,0.027113386562823527,0.27288661343717646,0,48,57,51,341,1,4,7
1966,3,138,6,12,37,0.001245536272915293,0.2,0,48,28,12,66,0,6,2
1951,1,5,5,7,77,0.01629238069346973,0.4511228579195908,0,48,63,7,34,0,3,1
2002,7,93,18,18,29,0.0,0.2476305197851275,0,48,23,19,241,1,1,6
1969,7,76,19,72,40,0.3,0.4192429592516939,0,29,30,76,81,0,5,2
1992,11,17,15,61,62,0.05788761904089086,0.25788761904089086,0,48,51,65,178,0,2,5
2018,9,75,14,46,62,0.0638598350628977,0.1638598350628977,0,48,51,50,335,1,5,7
1988,9,87,11,3,63,0.028309697296647188,0.3,0,48,52,3,155,1,3,4
1985,9,17,10,2,12,0.05703060871959608,0.21406121743919215,0,48,9,2,142,0,0,4
1970,8,79,18,66,76,0.003948317077604846,0.10394831707760482,0,40,62,70,83,1,3,3
1973,4,26,3,79,60,0.007635936459944182,0.2076359364599442,0,48,49,84,85,1,0,2
